date,hour,metric,value
2015-01-30,3,Avg. AIL,8891
2015-01-30,4,Avg. AIL,8952
2015-01-30,5,Avg. AIL,9127
2015-01-30,6,Avg. AIL,9533
2015-01-30,7,Avg. AIL,10036
2015-01-30,8,Avg. AIL,10170
2015-01-30,9,Avg. AIL,10178
2015-01-30,10,Avg. AIL,10233
2015-01-30,11,Avg. AIL,10249
2015-01-30,12,Avg. AIL,10217
2015-01-30,13,Avg. AIL,10207
2015-01-30,14,Avg. AIL,10214
2015-01-30,15,Avg. AIL,10189
2015-01-30,16,Avg. AIL,10214
2015-01-30,17,Avg. AIL,10516
2015-01-30,18,Avg. AIL,10527
2015-01-30,19,Avg. AIL,10403
2015-01-30,20,Avg. AIL,10256
2015-01-30,21,Avg. AIL,10081
2015-01-30,22,Avg. AIL,9809
2015-01-30,23,Avg. AIL,9518
2015-01-31,0,Avg. AIL,9296
2015-01-31,1,Avg. AIL,9176
2015-01-31,2,Avg. AIL,9120
2015-01-31,3,Avg. AIL,9073
2015-01-31,4,Avg. AIL,9051
2015-01-31,5,Avg. AIL,9154
2015-01-31,6,Avg. AIL,9322
2015-01-31,7,Avg. AIL,9588
2015-01-31,8,Avg. AIL,9771
2015-01-31,9,Avg. AIL,9939
2015-01-31,10,Avg. AIL,10028
2015-01-31,11,Avg. AIL,10065
2015-01-31,12,Avg. AIL,10021
2015-01-31,13,Avg. AIL,9996
2015-01-31,14,Avg. AIL,9958
2015-01-31,15,Avg. AIL,9989
2015-01-31,16,Avg. AIL,10091
2015-01-31,17,Avg. AIL,10466
2015-01-31,18,Avg. AIL,10631
2015-01-31,19,Avg. AIL,10505
2015-01-31,20,Avg. AIL,10354
2015-01-31,21,Avg. AIL,10234
2015-01-31,22,Avg. AIL,9975
2015-01-31,23,Avg. AIL,9716
2015-02-01,0,Avg. AIL,9487
2015-02-01,1,Avg. AIL,9339
2015-02-01,2,Avg. AIL,9260
2015-02-01,3,Avg. AIL,9225
2015-02-01,4,Avg. AIL,9215
2015-02-01,5,Avg. AIL,9263
2015-02-01,6,Avg. AIL,9356
2015-02-01,7,Avg. AIL,9509
2015-02-01,8,Avg. AIL,9624
2015-02-01,9,Avg. AIL,9736
2015-02-01,10,Avg. AIL,9838
2015-02-01,11,Avg. AIL,9911
2015-02-01,12,Avg. AIL,9910
2015-02-01,13,Avg. AIL,9887
2015-02-01,14,Avg. AIL,9864
2015-02-01,15,Avg. AIL,9937
2015-02-01,16,Avg. AIL,10134
2015-02-01,17,Avg. AIL,10439
2015-02-01,18,Avg. AIL,10471
2015-02-01,19,Avg. AIL,10344
2015-02-01,20,Avg. AIL,10271
2015-02-01,21,Avg. AIL,10126
2015-02-01,22,Avg. AIL,9800
2015-02-01,23,Avg. AIL,9471
2015-02-02,0,Avg. AIL,9276
2015-02-02,1,Avg. AIL,9165
2015-02-02,2,Avg. AIL,9130
2015-02-02,3,Avg. AIL,9162
2015-02-02,4,Avg. AIL,9230
2015-02-02,5,Avg. AIL,9436
2015-02-02,6,Avg. AIL,9914
2015-02-02,7,Avg. AIL,10487
2015-02-02,8,Avg. AIL,10561
2015-02-02,9,Avg. AIL,10531
2015-02-02,10,Avg. AIL,10552
2015-02-02,11,Avg. AIL,10596
2015-02-02,12,Avg. AIL,10542
2015-02-02,13,Avg. AIL,10510
2015-02-02,14,Avg. AIL,10495
2015-02-02,15,Avg. AIL,10518
2015-02-02,16,Avg. AIL,10651
2015-02-02,17,Avg. AIL,10903
2015-02-02,18,Avg. AIL,10920
2015-02-02,19,Avg. AIL,10825
2015-02-02,20,Avg. AIL,10689
2015-02-02,21,Avg. AIL,10455
2015-02-02,22,Avg. AIL,10007
2015-02-02,23,Avg. AIL,9646
2015-02-03,0,Avg. AIL,9402
2015-02-03,1,Avg. AIL,9318
2015-02-03,2,Avg. AIL,9278
2015-02-03,3,Avg. AIL,9282
2015-02-03,4,Avg. AIL,9346
2015-02-03,5,Avg. AIL,9520
2015-02-03,6,Avg. AIL,9999
2015-02-03,7,Avg. AIL,10540
2015-02-03,8,Avg. AIL,10585
2015-02-03,9,Avg. AIL,10587
2015-02-03,10,Avg. AIL,10597
2015-02-03,11,Avg. AIL,10562
2015-02-03,12,Avg. AIL,10510
2015-02-03,13,Avg. AIL,10470
2015-02-03,14,Avg. AIL,10434
2015-02-03,15,Avg. AIL,10420
2015-02-03,16,Avg. AIL,10525
2015-02-03,17,Avg. AIL,10802
2015-02-03,18,Avg. AIL,10956
2015-02-03,19,Avg. AIL,10847
2015-02-03,20,Avg. AIL,10781
2015-02-03,21,Avg. AIL,10544
2015-02-03,22,Avg. AIL,10137
2015-02-03,23,Avg. AIL,9765
2015-02-04,0,Avg. AIL,9518
2015-02-04,1,Avg. AIL,9393
2015-02-04,2,Avg. AIL,9296
2015-02-04,3,Avg. AIL,9243
2015-02-04,4,Avg. AIL,9308
2015-02-04,5,Avg. AIL,9478
2015-02-04,6,Avg. AIL,9938
2015-02-04,7,Avg. AIL,10459
2015-02-04,8,Avg. AIL,10490
2015-02-04,9,Avg. AIL,10360
2015-02-04,10,Avg. AIL,10317
2015-02-04,11,Avg. AIL,10278
2015-02-04,12,Avg. AIL,10200
2015-02-04,13,Avg. AIL,10175
2015-02-04,14,Avg. AIL,10133
2015-02-04,15,Avg. AIL,10113
2015-02-04,16,Avg. AIL,10241
2015-02-04,17,Avg. AIL,10507
2015-02-04,18,Avg. AIL,10634
2015-02-04,19,Avg. AIL,10507
2015-02-04,20,Avg. AIL,10363
2015-02-04,21,Avg. AIL,10124
2015-02-04,22,Avg. AIL,9762
2015-02-04,23,Avg. AIL,9448
2015-02-05,0,Avg. AIL,9187
2015-02-05,1,Avg. AIL,9037
2015-02-05,2,Avg. AIL,8981
2015-02-05,3,Avg. AIL,8986
2015-02-05,4,Avg. AIL,9068
2015-02-05,5,Avg. AIL,9280
2015-02-05,6,Avg. AIL,9795
2015-02-05,7,Avg. AIL,10382
2015-02-05,8,Avg. AIL,10519
2015-02-05,9,Avg. AIL,10517
2015-02-05,10,Avg. AIL,10571
2015-02-05,11,Avg. AIL,10654
2015-02-05,12,Avg. AIL,10555
2015-02-05,13,Avg. AIL,10572
2015-02-05,14,Avg. AIL,10582
2015-02-05,15,Avg. AIL,10554
2015-02-05,16,Avg. AIL,10699
2015-02-05,17,Avg. AIL,10912
2015-02-05,18,Avg. AIL,10953
2015-02-05,19,Avg. AIL,10790
2015-02-05,20,Avg. AIL,10728
2015-02-05,21,Avg. AIL,10462
2015-02-05,22,Avg. AIL,10091
2015-02-05,23,Avg. AIL,9708
2015-02-06,0,Avg. AIL,9496
2015-02-06,1,Avg. AIL,9413
2015-02-06,2,Avg. AIL,9360
2015-02-06,3,Avg. AIL,9333
2015-02-06,4,Avg. AIL,9369
2015-02-06,5,Avg. AIL,9529
2015-02-06,6,Avg. AIL,9956
2015-02-06,7,Avg. AIL,10427
2015-02-06,8,Avg. AIL,10543
2015-02-06,9,Avg. AIL,10585
2015-02-06,10,Avg. AIL,10620
2015-02-06,11,Avg. AIL,10617
2015-02-06,12,Avg. AIL,10546
2015-02-06,13,Avg. AIL,10527
2015-02-06,14,Avg. AIL,10507
2015-02-06,15,Avg. AIL,10492
2015-02-06,16,Avg. AIL,10512
2015-02-06,17,Avg. AIL,10708
2015-02-06,18,Avg. AIL,10836
2015-02-06,19,Avg. AIL,10677
2015-02-06,20,Avg. AIL,10560
2015-02-06,21,Avg. AIL,10356
2015-02-06,22,Avg. AIL,10027
2015-02-06,23,Avg. AIL,9673
2015-02-07,0,Avg. AIL,9395
2015-02-07,1,Avg. AIL,9243
2015-02-07,2,Avg. AIL,9128
2015-02-07,3,Avg. AIL,9129
2015-02-07,4,Avg. AIL,9154
2015-02-07,5,Avg. AIL,9230
2015-02-07,6,Avg. AIL,9390
2015-02-07,7,Avg. AIL,9621
2015-02-07,8,Avg. AIL,9792
2015-02-07,9,Avg. AIL,9896
2015-02-07,10,Avg. AIL,9984
2015-02-07,11,Avg. AIL,9965
2015-02-07,12,Avg. AIL,9919
2015-02-07,13,Avg. AIL,9860
2015-02-07,14,Avg. AIL,9825
2015-02-07,15,Avg. AIL,9802
2015-02-07,16,Avg. AIL,9855
2015-02-07,17,Avg. AIL,10122
2015-02-07,18,Avg. AIL,10375
2015-02-07,19,Avg. AIL,10244
2015-02-07,20,Avg. AIL,10125
2015-02-07,21,Avg. AIL,9947
2015-02-07,22,Avg. AIL,9680
2015-02-07,23,Avg. AIL,9411
2015-02-08,0,Avg. AIL,9176
2015-02-08,1,Avg. AIL,9043
2015-02-08,2,Avg. AIL,8959
2015-02-08,3,Avg. AIL,8907
2015-02-08,4,Avg. AIL,8965
2015-02-08,5,Avg. AIL,9052
2015-02-08,6,Avg. AIL,9161
2015-02-08,7,Avg. AIL,9349
2015-02-08,8,Avg. AIL,9483
2015-02-08,9,Avg. AIL,9688
2015-02-08,10,Avg. AIL,9833
2015-02-08,11,Avg. AIL,9881
2015-02-08,12,Avg. AIL,9884
2015-02-08,13,Avg. AIL,9831
2015-02-08,14,Avg. AIL,9815
2015-02-08,15,Avg. AIL,9857
2015-02-08,16,Avg. AIL,10003
2015-02-08,17,Avg. AIL,10337
2015-02-08,18,Avg. AIL,10632
2015-02-08,19,Avg. AIL,10574
2015-02-08,20,Avg. AIL,10426
2015-02-08,21,Avg. AIL,10189
2015-02-08,22,Avg. AIL,9804
2015-02-08,23,Avg. AIL,9446
2015-02-09,0,Avg. AIL,9269
2015-02-09,1,Avg. AIL,9181
2015-02-09,2,Avg. AIL,9142
2015-02-09,3,Avg. AIL,9151
2015-02-09,4,Avg. AIL,9220
2015-02-09,5,Avg. AIL,9426
2015-02-09,6,Avg. AIL,9933
2015-02-09,7,Avg. AIL,10400
2015-02-09,8,Avg. AIL,10413
2015-02-09,9,Avg. AIL,10364
2015-02-09,10,Avg. AIL,10471
2015-02-09,11,Avg. AIL,10526
2015-02-09,12,Avg. AIL,10484
2015-02-09,13,Avg. AIL,10494
2015-02-09,14,Avg. AIL,10459
2015-02-09,15,Avg. AIL,10409
2015-02-09,16,Avg. AIL,10511
2015-02-09,17,Avg. AIL,10746
2015-02-09,18,Avg. AIL,10873
2015-02-09,19,Avg. AIL,10759
2015-02-09,20,Avg. AIL,10629
2015-02-09,21,Avg. AIL,10338
2015-02-09,22,Avg. AIL,9884
2015-02-09,23,Avg. AIL,9521
2015-02-10,0,Avg. AIL,9285
2015-02-10,1,Avg. AIL,9191
2015-02-10,2,Avg. AIL,9146
2015-02-10,3,Avg. AIL,9147
2015-02-10,4,Avg. AIL,9168
2015-02-10,5,Avg. AIL,9376
2015-02-10,6,Avg. AIL,9840
2015-02-10,7,Avg. AIL,10374
2015-02-10,8,Avg. AIL,10424
2015-02-10,9,Avg. AIL,10477
2015-02-10,10,Avg. AIL,10450
2015-02-10,11,Avg. AIL,10437
2015-02-10,12,Avg. AIL,10336
2015-02-10,13,Avg. AIL,10314
2015-02-10,14,Avg. AIL,10304
2015-02-10,15,Avg. AIL,10341
2015-02-10,16,Avg. AIL,10471
2015-02-10,17,Avg. AIL,10605
2015-02-10,18,Avg. AIL,10741
2015-02-10,19,Avg. AIL,10600
2015-02-10,20,Avg. AIL,10475
2015-02-10,21,Avg. AIL,10194
2015-02-10,22,Avg. AIL,9776
2015-02-10,23,Avg. AIL,9477
2015-02-11,0,Avg. AIL,9277
2015-02-11,1,Avg. AIL,9141
2015-02-11,2,Avg. AIL,9107
2015-02-11,3,Avg. AIL,9057
2015-02-11,4,Avg. AIL,9135
2015-02-11,5,Avg. AIL,9386
2015-02-11,6,Avg. AIL,9895
2015-02-11,7,Avg. AIL,10378
2015-02-11,8,Avg. AIL,10407
2015-02-11,9,Avg. AIL,10446
2015-02-11,10,Avg. AIL,10460
2015-02-11,11,Avg. AIL,10510
2015-02-11,12,Avg. AIL,10492
2015-02-11,13,Avg. AIL,10456
2015-02-11,14,Avg. AIL,10452
2015-02-11,15,Avg. AIL,10459
2015-02-11,16,Avg. AIL,10578
2015-02-11,17,Avg. AIL,10726
2015-02-11,18,Avg. AIL,10833
2015-02-11,19,Avg. AIL,10686
2015-02-11,20,Avg. AIL,10509
2015-02-11,21,Avg. AIL,10236
2015-02-11,22,Avg. AIL,9812
2015-02-11,23,Avg. AIL,9416
2015-02-12,0,Avg. AIL,9146
2015-02-12,1,Avg. AIL,8998
2015-02-12,2,Avg. AIL,8899
2015-02-12,3,Avg. AIL,8850
2015-02-12,4,Avg. AIL,8888
2015-02-12,5,Avg. AIL,9097
2015-02-12,6,Avg. AIL,9524
2015-02-12,7,Avg. AIL,10060
2015-02-12,8,Avg. AIL,10053
2015-02-12,9,Avg. AIL,10013
2015-02-12,10,Avg. AIL,10013
2015-02-12,11,Avg. AIL,9979
2015-02-12,12,Avg. AIL,9904
2015-02-12,13,Avg. AIL,9797
2015-02-12,14,Avg. AIL,9784
2015-02-12,15,Avg. AIL,9814
2015-02-12,16,Avg. AIL,9921
2015-02-12,17,Avg. AIL,10125
2015-02-12,18,Avg. AIL,10254
2015-02-12,19,Avg. AIL,10114
2015-02-12,20,Avg. AIL,9976
2015-02-12,21,Avg. AIL,9756
2015-02-12,22,Avg. AIL,9405
2015-02-12,23,Avg. AIL,9088
2015-02-13,0,Avg. AIL,8816
2015-02-13,1,Avg. AIL,8664
2015-02-13,2,Avg. AIL,8598
2015-02-13,3,Avg. AIL,8601
2015-02-13,4,Avg. AIL,8678
2015-02-13,5,Avg. AIL,8858
2015-02-13,6,Avg. AIL,9335
2015-02-13,7,Avg. AIL,9834
2015-02-13,8,Avg. AIL,9881
2015-02-13,9,Avg. AIL,9934
2015-02-13,10,Avg. AIL,9959
2015-02-13,11,Avg. AIL,10000
2015-02-13,12,Avg. AIL,9923
2015-02-13,13,Avg. AIL,9899
2015-02-13,14,Avg. AIL,9888
2015-02-13,15,Avg. AIL,9853
2015-02-13,16,Avg. AIL,9840
2015-02-13,17,Avg. AIL,9956
2015-02-13,18,Avg. AIL,10139
2015-02-13,19,Avg. AIL,10048
2015-02-13,20,Avg. AIL,9888
2015-02-13,21,Avg. AIL,9678
2015-02-13,22,Avg. AIL,9390
2015-02-13,23,Avg. AIL,9126
2015-02-14,0,Avg. AIL,8890
2015-02-14,1,Avg. AIL,8720
2015-02-14,2,Avg. AIL,8654
2015-02-14,3,Avg. AIL,8606
2015-02-14,4,Avg. AIL,8636
2015-02-14,5,Avg. AIL,8820
2015-02-14,6,Avg. AIL,8942
2015-02-14,7,Avg. AIL,9180
2015-02-14,8,Avg. AIL,9348
2015-02-14,9,Avg. AIL,9510
2015-02-14,10,Avg. AIL,9580
2015-02-14,11,Avg. AIL,9591
2015-02-14,12,Avg. AIL,9559
2015-02-14,13,Avg. AIL,9496
2015-02-14,14,Avg. AIL,9388
2015-02-14,15,Avg. AIL,9337
2015-02-14,16,Avg. AIL,9341
2015-02-14,17,Avg. AIL,9562
2015-02-14,18,Avg. AIL,9794
2015-02-14,19,Avg. AIL,9683
2015-02-14,20,Avg. AIL,9550
2015-02-14,21,Avg. AIL,9369
2015-02-14,22,Avg. AIL,9231
2015-02-14,23,Avg. AIL,9007
2015-02-15,0,Avg. AIL,8791
2015-02-15,1,Avg. AIL,8622
2015-02-15,2,Avg. AIL,8533
2015-02-15,3,Avg. AIL,8454
2015-02-15,4,Avg. AIL,8424
2015-02-15,5,Avg. AIL,8509
2015-02-15,6,Avg. AIL,8611
2015-02-15,7,Avg. AIL,8830
2015-02-15,8,Avg. AIL,8960
2015-02-15,9,Avg. AIL,9091
2015-02-15,10,Avg. AIL,9206
2015-02-15,11,Avg. AIL,9274
2015-02-15,12,Avg. AIL,9304
2015-02-15,13,Avg. AIL,9227
2015-02-15,14,Avg. AIL,9233
2015-02-15,15,Avg. AIL,9278
2015-02-15,16,Avg. AIL,9411
2015-02-15,17,Avg. AIL,9604
2015-02-15,18,Avg. AIL,9873
2015-02-15,19,Avg. AIL,9792
2015-02-15,20,Avg. AIL,9615
2015-02-15,21,Avg. AIL,9470
2015-02-15,22,Avg. AIL,9235
2015-02-15,23,Avg. AIL,8988
2015-02-16,0,Avg. AIL,8804
2015-02-16,1,Avg. AIL,8648
2015-02-16,2,Avg. AIL,8594
2015-02-16,3,Avg. AIL,8540
2015-02-16,4,Avg. AIL,8562
2015-02-16,5,Avg. AIL,8694
2015-02-16,6,Avg. AIL,8879
2015-02-16,7,Avg. AIL,9121
2015-02-16,8,Avg. AIL,9244
2015-02-16,9,Avg. AIL,9451
2015-02-16,10,Avg. AIL,9653
2015-02-16,11,Avg. AIL,9744
2015-02-16,12,Avg. AIL,9722
2015-02-16,13,Avg. AIL,9657
2015-02-16,14,Avg. AIL,9594
2015-02-16,15,Avg. AIL,9594
2015-02-16,16,Avg. AIL,9706
2015-02-16,17,Avg. AIL,9904
2015-02-16,18,Avg. AIL,10143
2015-02-16,19,Avg. AIL,10109
2015-02-16,20,Avg. AIL,10048
2015-02-16,21,Avg. AIL,9860
2015-02-16,22,Avg. AIL,9482
2015-02-16,23,Avg. AIL,9178
2015-02-17,0,Avg. AIL,8993
2015-02-17,1,Avg. AIL,8919
2015-02-17,2,Avg. AIL,8912
2015-02-17,3,Avg. AIL,8916
2015-02-17,4,Avg. AIL,8981
2015-02-17,5,Avg. AIL,9236
2015-02-17,6,Avg. AIL,9741
2015-02-17,7,Avg. AIL,10196
2015-02-17,8,Avg. AIL,10257
2015-02-17,9,Avg. AIL,10291
2015-02-17,10,Avg. AIL,10315
2015-02-17,11,Avg. AIL,10258
2015-02-17,12,Avg. AIL,10186
2015-02-17,13,Avg. AIL,10143
2015-02-17,14,Avg. AIL,10177
2015-02-17,15,Avg. AIL,10201
2015-02-17,16,Avg. AIL,10307
2015-02-17,17,Avg. AIL,10475
2015-02-17,18,Avg. AIL,10610
2015-02-17,19,Avg. AIL,10497
2015-02-17,20,Avg. AIL,10398
2015-02-17,21,Avg. AIL,10110
2015-02-17,22,Avg. AIL,9680
2015-02-17,23,Avg. AIL,9303
2015-02-18,0,Avg. AIL,9058
2015-02-18,1,Avg. AIL,8899
2015-02-18,2,Avg. AIL,8796
2015-02-18,3,Avg. AIL,8737
2015-02-18,4,Avg. AIL,8752
2015-02-18,5,Avg. AIL,8976
2015-02-18,6,Avg. AIL,9446
2015-02-18,7,Avg. AIL,9873
2015-02-18,8,Avg. AIL,9889
2015-02-18,9,Avg. AIL,9886
2015-02-18,10,Avg. AIL,9881
2015-02-18,11,Avg. AIL,9853
2015-02-18,12,Avg. AIL,9823
2015-02-18,13,Avg. AIL,9810
2015-02-18,14,Avg. AIL,9737
2015-02-18,15,Avg. AIL,9839
2015-02-18,16,Avg. AIL,9943
2015-02-18,17,Avg. AIL,10110
2015-02-18,18,Avg. AIL,10283
2015-02-18,19,Avg. AIL,10190
2015-02-18,20,Avg. AIL,10090
2015-02-18,21,Avg. AIL,9841
2015-02-18,22,Avg. AIL,9456
2015-02-18,23,Avg. AIL,9089
2015-02-19,0,Avg. AIL,8819
2015-02-19,1,Avg. AIL,8700
2015-02-19,2,Avg. AIL,8627
2015-02-19,3,Avg. AIL,8614
2015-02-19,4,Avg. AIL,8633
2015-02-19,5,Avg. AIL,8872
2015-02-19,6,Avg. AIL,9335
2015-02-19,7,Avg. AIL,9810
2015-02-19,8,Avg. AIL,9845
2015-02-19,9,Avg. AIL,9848
2015-02-19,10,Avg. AIL,9793
2015-02-19,11,Avg. AIL,9786
2015-02-19,12,Avg. AIL,9721
2015-02-19,13,Avg. AIL,9757
2015-02-19,14,Avg. AIL,9782
2015-02-19,15,Avg. AIL,9721
2015-02-19,16,Avg. AIL,9829
2015-02-19,17,Avg. AIL,9965
2015-02-19,18,Avg. AIL,10197
2015-02-19,19,Avg. AIL,10121
2015-02-19,20,Avg. AIL,9990
2015-02-19,21,Avg. AIL,9741
2015-02-19,22,Avg. AIL,9364
2015-02-19,23,Avg. AIL,9047
2015-02-20,0,Avg. AIL,8848
2015-02-20,1,Avg. AIL,8709
2015-02-20,2,Avg. AIL,8645
2015-02-20,3,Avg. AIL,8607
2015-02-20,4,Avg. AIL,8671
2015-02-20,5,Avg. AIL,8908
2015-02-20,6,Avg. AIL,9368
2015-02-20,7,Avg. AIL,9850
2015-02-20,8,Avg. AIL,9976
2015-02-20,9,Avg. AIL,10033
2015-02-20,10,Avg. AIL,10091
2015-02-20,11,Avg. AIL,10114
2015-02-20,12,Avg. AIL,10083
2015-02-20,13,Avg. AIL,10092
2015-02-20,14,Avg. AIL,10118
2015-02-20,15,Avg. AIL,10117
2015-02-20,16,Avg. AIL,10175
2015-02-20,17,Avg. AIL,10225
2015-02-20,18,Avg. AIL,10342
2015-02-20,19,Avg. AIL,10307
2015-02-20,20,Avg. AIL,10185
2015-02-20,21,Avg. AIL,9965
2015-02-20,22,Avg. AIL,9663
2015-02-20,23,Avg. AIL,9360
2015-02-21,0,Avg. AIL,9149
2015-02-21,1,Avg. AIL,9024
2015-02-21,2,Avg. AIL,8945
2015-02-21,3,Avg. AIL,8921
2015-02-21,4,Avg. AIL,8919
2015-02-21,5,Avg. AIL,8992
2015-02-21,6,Avg. AIL,9204
2015-02-21,7,Avg. AIL,9427
2015-02-21,8,Avg. AIL,9592
2015-02-21,9,Avg. AIL,9788
2015-02-21,10,Avg. AIL,9829
2015-02-21,11,Avg. AIL,9855
2015-02-21,12,Avg. AIL,9807
2015-02-21,13,Avg. AIL,9756
2015-02-21,14,Avg. AIL,9692
2015-02-21,15,Avg. AIL,9675
2015-02-21,16,Avg. AIL,9756
2015-02-21,17,Avg. AIL,9973
2015-02-21,18,Avg. AIL,10284
2015-02-21,19,Avg. AIL,10262
2015-02-21,20,Avg. AIL,10141
2015-02-21,21,Avg. AIL,9964
2015-02-21,22,Avg. AIL,9740
2015-02-21,23,Avg. AIL,9484
2015-02-22,0,Avg. AIL,9260
2015-02-22,1,Avg. AIL,9103
2015-02-22,2,Avg. AIL,9002
2015-02-22,3,Avg. AIL,8940
2015-02-22,4,Avg. AIL,8953
2015-02-22,5,Avg. AIL,9036
2015-02-22,6,Avg. AIL,9179
2015-02-22,7,Avg. AIL,9332
2015-02-22,8,Avg. AIL,9383
2015-02-22,9,Avg. AIL,9508
2015-02-22,10,Avg. AIL,9586
2015-02-22,11,Avg. AIL,9623
2015-02-22,12,Avg. AIL,9621
2015-02-22,13,Avg. AIL,9585
2015-02-22,14,Avg. AIL,9456
2015-02-22,15,Avg. AIL,9483
2015-02-22,16,Avg. AIL,9624
2015-02-22,17,Avg. AIL,9853
2015-02-22,18,Avg. AIL,10192
2015-02-22,19,Avg. AIL,10198
2015-02-22,20,Avg. AIL,10049
2015-02-22,21,Avg. AIL,9854
2015-02-22,22,Avg. AIL,9489
2015-02-22,23,Avg. AIL,9099
2015-02-23,0,Avg. AIL,8883
2015-02-23,1,Avg. AIL,8731
2015-02-23,2,Avg. AIL,8664
2015-02-23,3,Avg. AIL,8634
2015-02-23,4,Avg. AIL,8717
2015-02-23,5,Avg. AIL,8939
2015-02-23,6,Avg. AIL,9440
2015-02-23,7,Avg. AIL,9856
2015-02-23,8,Avg. AIL,9877
2015-02-23,9,Avg. AIL,9900
2015-02-23,10,Avg. AIL,9945
2015-02-23,11,Avg. AIL,9969
2015-02-23,12,Avg. AIL,9901
2015-02-23,13,Avg. AIL,9911
2015-02-23,14,Avg. AIL,9916
2015-02-23,15,Avg. AIL,9868
2015-02-23,16,Avg. AIL,9942
2015-02-23,17,Avg. AIL,10014
2015-02-23,18,Avg. AIL,10232
2015-02-23,19,Avg. AIL,10268
2015-02-23,20,Avg. AIL,10154
2015-02-23,21,Avg. AIL,9864
2015-02-23,22,Avg. AIL,9411
2015-02-23,23,Avg. AIL,8997
2015-02-24,0,Avg. AIL,8787
2015-02-24,1,Avg. AIL,8687
2015-02-24,2,Avg. AIL,8628
2015-02-24,3,Avg. AIL,8608
2015-02-24,4,Avg. AIL,8647
2015-02-24,5,Avg. AIL,8875
2015-02-24,6,Avg. AIL,9386
2015-02-24,7,Avg. AIL,9876
2015-02-24,8,Avg. AIL,9908
2015-02-24,9,Avg. AIL,9970
2015-02-24,10,Avg. AIL,9977
2015-02-24,11,Avg. AIL,9936
2015-02-24,12,Avg. AIL,9932
2015-02-24,13,Avg. AIL,9948
2015-02-24,14,Avg. AIL,9955
2015-02-24,15,Avg. AIL,10030
2015-02-24,16,Avg. AIL,10170
2015-02-24,17,Avg. AIL,10286
2015-02-24,18,Avg. AIL,10476
2015-02-24,19,Avg. AIL,10473
2015-02-24,20,Avg. AIL,10324
2015-02-24,21,Avg. AIL,10055
2015-02-24,22,Avg. AIL,9626
2015-02-24,23,Avg. AIL,9271
2015-02-25,0,Avg. AIL,9103
2015-02-25,1,Avg. AIL,9002
2015-02-25,2,Avg. AIL,8870
2015-02-25,3,Avg. AIL,8878
2015-02-25,4,Avg. AIL,8985
2015-02-25,5,Avg. AIL,9225
2015-02-25,6,Avg. AIL,9741
2015-02-25,7,Avg. AIL,10220
2015-02-25,8,Avg. AIL,10303
2015-02-25,9,Avg. AIL,10397
2015-02-25,10,Avg. AIL,10394
2015-02-25,11,Avg. AIL,10353
2015-02-25,12,Avg. AIL,10288
2015-02-25,13,Avg. AIL,10237
2015-02-25,14,Avg. AIL,10220
2015-02-25,15,Avg. AIL,10260
2015-02-25,16,Avg. AIL,10390
2015-02-25,17,Avg. AIL,10424
2015-02-25,18,Avg. AIL,10616
2015-02-25,19,Avg. AIL,10646
2015-02-25,20,Avg. AIL,10543
2015-02-25,21,Avg. AIL,10304
2015-02-25,22,Avg. AIL,9940
2015-02-25,23,Avg. AIL,9592
2015-02-26,0,Avg. AIL,9375
2015-02-26,1,Avg. AIL,9264
2015-02-26,2,Avg. AIL,9252
2015-02-26,3,Avg. AIL,9241
2015-02-26,4,Avg. AIL,9300
2015-02-26,5,Avg. AIL,9513
2015-02-26,6,Avg. AIL,10002
2015-02-26,7,Avg. AIL,10411
2015-02-26,8,Avg. AIL,10447
2015-02-26,9,Avg. AIL,10476
2015-02-26,10,Avg. AIL,10459
2015-02-26,11,Avg. AIL,10420
2015-02-26,12,Avg. AIL,10390
2015-02-26,13,Avg. AIL,10374
2015-02-26,14,Avg. AIL,10334
2015-02-26,15,Avg. AIL,10302
2015-02-26,16,Avg. AIL,10367
2015-02-26,17,Avg. AIL,10455
2015-02-26,18,Avg. AIL,10691
2015-02-26,19,Avg. AIL,10700
2015-02-26,20,Avg. AIL,10574
2015-02-26,21,Avg. AIL,10317
2015-02-26,22,Avg. AIL,9912
2015-02-26,23,Avg. AIL,9547
2015-02-27,0,Avg. AIL,9318
2015-02-27,1,Avg. AIL,9203
2015-02-27,2,Avg. AIL,9151
2015-02-27,3,Avg. AIL,9099
2015-02-27,4,Avg. AIL,9190
2015-02-27,5,Avg. AIL,9375
2015-02-27,6,Avg. AIL,9817
2015-02-27,7,Avg. AIL,10207
2015-02-27,8,Avg. AIL,10266
2015-02-27,9,Avg. AIL,10342
2015-02-27,10,Avg. AIL,10321
2015-02-27,11,Avg. AIL,10329
2015-02-27,12,Avg. AIL,10306
2015-02-27,13,Avg. AIL,10236
2015-02-27,14,Avg. AIL,10237
2015-02-27,15,Avg. AIL,10167
2015-02-27,16,Avg. AIL,10120
2015-02-27,17,Avg. AIL,10102
2015-02-27,18,Avg. AIL,10304
2015-02-27,19,Avg. AIL,10322
2015-02-27,20,Avg. AIL,10254
2015-02-27,21,Avg. AIL,10014
2015-02-27,22,Avg. AIL,9706
2015-02-27,23,Avg. AIL,9425
2015-02-28,0,Avg. AIL,9185
2015-02-28,1,Avg. AIL,9024
2015-02-28,2,Avg. AIL,8923
2015-02-28,3,Avg. AIL,8913
2015-02-28,4,Avg. AIL,8969
2015-02-28,5,Avg. AIL,9056
