date,hour,metric,price
2023-05-11,6,Avg. Price,88.76
2023-05-11,7,Avg. Price,283.43
2023-05-11,8,Avg. Price,341.41
2023-05-11,9,Avg. Price,144.36
2023-05-11,10,Avg. Price,463.72
2023-05-11,11,Avg. Price,584.24
2023-05-11,12,Avg. Price,240.68
2023-05-11,13,Avg. Price,95
2023-05-11,14,Avg. Price,82.81
2023-05-11,15,Avg. Price,120.27
2023-05-11,16,Avg. Price,59.46
2023-05-11,17,Avg. Price,62.21
2023-05-11,18,Avg. Price,478.58
2023-05-11,19,Avg. Price,365.13
2023-05-11,20,Avg. Price,335.46
2023-05-11,21,Avg. Price,354.86
2023-05-11,22,Avg. Price,133.3
2023-05-11,23,Avg. Price,211.7
2023-05-12,0,Avg. Price,173.99
2023-05-12,1,Avg. Price,58.39
2023-05-12,2,Avg. Price,99.01
2023-05-12,3,Avg. Price,57.41
2023-05-12,4,Avg. Price,62.22
2023-05-12,5,Avg. Price,193.63
2023-05-12,6,Avg. Price,68.86
2023-05-12,7,Avg. Price,52.81
2023-05-12,8,Avg. Price,52.75
2023-05-12,9,Avg. Price,54.41
2023-05-12,10,Avg. Price,55.63
2023-05-12,11,Avg. Price,264.34
2023-05-12,12,Avg. Price,520.89
2023-05-12,13,Avg. Price,227.24
2023-05-12,14,Avg. Price,455.33
2023-05-12,15,Avg. Price,205.23
2023-05-12,16,Avg. Price,243.7
2023-05-12,17,Avg. Price,328.06
2023-05-12,18,Avg. Price,759.39
2023-05-12,19,Avg. Price,871.78
2023-05-12,20,Avg. Price,668.07
2023-05-12,21,Avg. Price,72.62
2023-05-12,22,Avg. Price,92.87
2023-05-12,23,Avg. Price,44.2
2023-05-13,0,Avg. Price,39.7
2023-05-13,1,Avg. Price,42.2
2023-05-13,2,Avg. Price,40.59
2023-05-13,3,Avg. Price,41.75
2023-05-13,4,Avg. Price,43.49
2023-05-13,5,Avg. Price,43.03
2023-05-13,6,Avg. Price,40.48
2023-05-13,7,Avg. Price,40.41
2023-05-13,8,Avg. Price,43.88
2023-05-13,9,Avg. Price,57.97
2023-05-13,10,Avg. Price,66.52
2023-05-13,11,Avg. Price,82.23
2023-05-13,12,Avg. Price,77.36
2023-05-13,13,Avg. Price,86.55
2023-05-13,14,Avg. Price,203.3
2023-05-13,15,Avg. Price,318.31
2023-05-13,16,Avg. Price,387.21
2023-05-13,17,Avg. Price,279.1
2023-05-13,18,Avg. Price,512.37
2023-05-13,19,Avg. Price,145.06
2023-05-13,20,Avg. Price,59.38
2023-05-13,21,Avg. Price,44.94
2023-05-13,22,Avg. Price,33.52
2023-05-13,23,Avg. Price,26.89
2023-05-14,0,Avg. Price,36.22
2023-05-14,1,Avg. Price,36.66
2023-05-14,2,Avg. Price,39.33
2023-05-14,3,Avg. Price,40.43
2023-05-14,4,Avg. Price,41.6
2023-05-14,5,Avg. Price,41.72
2023-05-14,6,Avg. Price,36.92
2023-05-14,7,Avg. Price,35.67
2023-05-14,8,Avg. Price,33.88
2023-05-14,9,Avg. Price,25.55
2023-05-14,10,Avg. Price,29.58
2023-05-14,11,Avg. Price,29.22
2023-05-14,12,Avg. Price,36.97
2023-05-14,13,Avg. Price,40.95
2023-05-14,14,Avg. Price,46.56
2023-05-14,15,Avg. Price,51.44
2023-05-14,16,Avg. Price,61.69
2023-05-14,17,Avg. Price,57.79
2023-05-14,18,Avg. Price,75.6
2023-05-14,19,Avg. Price,79.01
2023-05-14,20,Avg. Price,55.95
2023-05-14,21,Avg. Price,41.53
2023-05-14,22,Avg. Price,27.14
2023-05-14,23,Avg. Price,20.98
2023-05-15,0,Avg. Price,20.24
2023-05-15,1,Avg. Price,19.61
2023-05-15,2,Avg. Price,19.79
2023-05-15,3,Avg. Price,19.1
2023-05-15,4,Avg. Price,18.69
2023-05-15,5,Avg. Price,25.06
2023-05-15,6,Avg. Price,24.88
2023-05-15,7,Avg. Price,24.88
2023-05-15,8,Avg. Price,24.88
2023-05-15,9,Avg. Price,30.45
2023-05-15,10,Avg. Price,38.83
2023-05-15,11,Avg. Price,70.73
2023-05-15,12,Avg. Price,54.71
2023-05-15,13,Avg. Price,44.28
2023-05-15,14,Avg. Price,47.17
2023-05-15,15,Avg. Price,403.3
2023-05-15,16,Avg. Price,905.6
2023-05-15,17,Avg. Price,916.24
2023-05-15,18,Avg. Price,957.18
2023-05-15,19,Avg. Price,995.08
2023-05-15,20,Avg. Price,763.58
2023-05-15,21,Avg. Price,90.29
2023-05-15,22,Avg. Price,44.55
2023-05-15,23,Avg. Price,29.55
2023-05-16,0,Avg. Price,19.66
2023-05-16,1,Avg. Price,18.94
2023-05-16,2,Avg. Price,18.9
2023-05-16,3,Avg. Price,20.23
2023-05-16,4,Avg. Price,21.14
2023-05-16,5,Avg. Price,31.72
2023-05-16,6,Avg. Price,31.95
2023-05-16,7,Avg. Price,24.97
2023-05-16,8,Avg. Price,27.04
2023-05-16,9,Avg. Price,20.94
2023-05-16,10,Avg. Price,21.03
2023-05-16,11,Avg. Price,20.52
2023-05-16,12,Avg. Price,19.14
2023-05-16,13,Avg. Price,6.82
2023-05-16,14,Avg. Price,0
2023-05-16,15,Avg. Price,16.27
2023-05-16,16,Avg. Price,35.03
2023-05-16,17,Avg. Price,42.29
2023-05-16,18,Avg. Price,38.05
2023-05-16,19,Avg. Price,53.62
2023-05-16,20,Avg. Price,55.53
2023-05-16,21,Avg. Price,40.13
2023-05-16,22,Avg. Price,35.28
2023-05-16,23,Avg. Price,34.21
2023-05-17,0,Avg. Price,38.37
2023-05-17,1,Avg. Price,38.76
2023-05-17,2,Avg. Price,39.6
2023-05-17,3,Avg. Price,41.63
2023-05-17,4,Avg. Price,49.62
2023-05-17,5,Avg. Price,467
2023-05-17,6,Avg. Price,146.19
2023-05-17,7,Avg. Price,147.46
2023-05-17,8,Avg. Price,72.13
2023-05-17,9,Avg. Price,68.68
2023-05-17,10,Avg. Price,70.98
2023-05-17,11,Avg. Price,54.08
2023-05-17,12,Avg. Price,50.66
2023-05-17,13,Avg. Price,48.82
2023-05-17,14,Avg. Price,44.67
2023-05-17,15,Avg. Price,44.76
2023-05-17,16,Avg. Price,44.57
2023-05-17,17,Avg. Price,40.27
2023-05-17,18,Avg. Price,42.83
2023-05-17,19,Avg. Price,47.39
2023-05-17,20,Avg. Price,49.24
2023-05-17,21,Avg. Price,45.18
2023-05-17,22,Avg. Price,33.51
2023-05-17,23,Avg. Price,27.61
2023-05-18,0,Avg. Price,39.76
2023-05-18,1,Avg. Price,41.55
2023-05-18,2,Avg. Price,45.23
2023-05-18,3,Avg. Price,47.42
2023-05-18,4,Avg. Price,45.32
2023-05-18,5,Avg. Price,198.89
2023-05-18,6,Avg. Price,62.34
2023-05-18,7,Avg. Price,45.01
2023-05-18,8,Avg. Price,47.16
2023-05-18,9,Avg. Price,45.65
2023-05-18,10,Avg. Price,45.79
2023-05-18,11,Avg. Price,47.31
2023-05-18,12,Avg. Price,50.28
2023-05-18,13,Avg. Price,50.28
2023-05-18,14,Avg. Price,53.43
2023-05-18,15,Avg. Price,55.74
2023-05-18,16,Avg. Price,57.32
2023-05-18,17,Avg. Price,55.35
2023-05-18,18,Avg. Price,55.39
2023-05-18,19,Avg. Price,61.6
2023-05-18,20,Avg. Price,46.67
2023-05-18,21,Avg. Price,42.81
2023-05-18,22,Avg. Price,31.6
2023-05-18,23,Avg. Price,19.81
2023-05-19,0,Avg. Price,8.83
2023-05-19,1,Avg. Price,6.3
2023-05-19,2,Avg. Price,0
2023-05-19,3,Avg. Price,0
2023-05-19,4,Avg. Price,10.32
2023-05-19,5,Avg. Price,18.24
2023-05-19,6,Avg. Price,16.56
2023-05-19,7,Avg. Price,23.76
2023-05-19,8,Avg. Price,27.39
2023-05-19,9,Avg. Price,35.76
2023-05-19,10,Avg. Price,36.03
2023-05-19,11,Avg. Price,40.71
2023-05-19,12,Avg. Price,46.98
2023-05-19,13,Avg. Price,49.47
2023-05-19,14,Avg. Price,60.91
2023-05-19,15,Avg. Price,59.19
2023-05-19,16,Avg. Price,47.28
2023-05-19,17,Avg. Price,45.89
2023-05-19,18,Avg. Price,47.23
2023-05-19,19,Avg. Price,47.59
2023-05-19,20,Avg. Price,40.63
2023-05-19,21,Avg. Price,35.91
2023-05-19,22,Avg. Price,37.3
2023-05-19,23,Avg. Price,28.8
2023-05-20,0,Avg. Price,34.47
2023-05-20,1,Avg. Price,42.49
2023-05-20,2,Avg. Price,41.96
2023-05-20,3,Avg. Price,37.46
2023-05-20,4,Avg. Price,34.22
2023-05-20,5,Avg. Price,29.38
2023-05-20,6,Avg. Price,34.61
2023-05-20,7,Avg. Price,39.24
2023-05-20,8,Avg. Price,43.22
2023-05-20,9,Avg. Price,44.3
2023-05-20,10,Avg. Price,46.07
2023-05-20,11,Avg. Price,46.36
2023-05-20,12,Avg. Price,49.02
2023-05-20,13,Avg. Price,61.12
2023-05-20,14,Avg. Price,62.08
2023-05-20,15,Avg. Price,74.46
2023-05-20,16,Avg. Price,534.38
2023-05-20,17,Avg. Price,72.6
2023-05-20,18,Avg. Price,47.45
2023-05-20,19,Avg. Price,43.25
2023-05-20,20,Avg. Price,43.88
2023-05-20,21,Avg. Price,45.5
2023-05-20,22,Avg. Price,39.8
2023-05-20,23,Avg. Price,27.13
2023-05-21,0,Avg. Price,19.77
2023-05-21,1,Avg. Price,18.53
2023-05-21,2,Avg. Price,18.4
2023-05-21,3,Avg. Price,17.79
2023-05-21,4,Avg. Price,27.95
2023-05-21,5,Avg. Price,18.93
2023-05-21,6,Avg. Price,11.3
2023-05-21,7,Avg. Price,17.95
2023-05-21,8,Avg. Price,24.26
2023-05-21,9,Avg. Price,32.59
2023-05-21,10,Avg. Price,33.25
2023-05-21,11,Avg. Price,35.59
2023-05-21,12,Avg. Price,38.9
2023-05-21,13,Avg. Price,34.35
2023-05-21,14,Avg. Price,38.82
2023-05-21,15,Avg. Price,45.13
2023-05-21,16,Avg. Price,56.53
2023-05-21,17,Avg. Price,56.59
2023-05-21,18,Avg. Price,164.66
2023-05-21,19,Avg. Price,111.53
2023-05-21,20,Avg. Price,56.86
2023-05-21,21,Avg. Price,39.68
2023-05-21,22,Avg. Price,35.77
2023-05-21,23,Avg. Price,24.92
2023-05-22,0,Avg. Price,0
2023-05-22,1,Avg. Price,5.59
2023-05-22,2,Avg. Price,17.55
2023-05-22,3,Avg. Price,16.72
2023-05-22,4,Avg. Price,28.84
2023-05-22,5,Avg. Price,35.24
2023-05-22,6,Avg. Price,25.95
2023-05-22,7,Avg. Price,33.63
2023-05-22,8,Avg. Price,43.85
2023-05-22,9,Avg. Price,40.69
2023-05-22,10,Avg. Price,39.42
2023-05-22,11,Avg. Price,37.49
2023-05-22,12,Avg. Price,39.44
2023-05-22,13,Avg. Price,76.49
2023-05-22,14,Avg. Price,41.23
2023-05-22,15,Avg. Price,38.1
2023-05-22,16,Avg. Price,36.11
2023-05-22,17,Avg. Price,33.67
2023-05-22,18,Avg. Price,35.71
2023-05-22,19,Avg. Price,28.27
2023-05-22,20,Avg. Price,33.59
2023-05-22,21,Avg. Price,23.74
2023-05-22,22,Avg. Price,23.69
2023-05-22,23,Avg. Price,16.82
2023-05-23,0,Avg. Price,3
2023-05-23,1,Avg. Price,0
2023-05-23,2,Avg. Price,0
2023-05-23,3,Avg. Price,8.17
2023-05-23,4,Avg. Price,13.82
2023-05-23,5,Avg. Price,16.97
2023-05-23,6,Avg. Price,16.82
2023-05-23,7,Avg. Price,16.01
2023-05-23,8,Avg. Price,16.57
2023-05-23,9,Avg. Price,17.69
2023-05-23,10,Avg. Price,17.37
2023-05-23,11,Avg. Price,19.05
2023-05-23,12,Avg. Price,21.43
2023-05-23,13,Avg. Price,27.18
2023-05-23,14,Avg. Price,35.98
2023-05-23,15,Avg. Price,50.04
2023-05-23,16,Avg. Price,69.84
2023-05-23,17,Avg. Price,58
2023-05-23,18,Avg. Price,119
2023-05-23,19,Avg. Price,278.29
2023-05-23,20,Avg. Price,127.58
2023-05-23,21,Avg. Price,103.97
2023-05-23,22,Avg. Price,190.12
2023-05-23,23,Avg. Price,561.16
2023-05-24,0,Avg. Price,331
2023-05-24,1,Avg. Price,78.75
2023-05-24,2,Avg. Price,122.39
2023-05-24,3,Avg. Price,73.29
2023-05-24,4,Avg. Price,48
2023-05-24,5,Avg. Price,512.77
2023-05-24,6,Avg. Price,705.53
2023-05-24,7,Avg. Price,884.38
2023-05-24,8,Avg. Price,484.66
2023-05-24,9,Avg. Price,429.81
2023-05-24,10,Avg. Price,880.07
2023-05-24,11,Avg. Price,78.03
2023-05-24,12,Avg. Price,432.94
2023-05-24,13,Avg. Price,873.14
2023-05-24,14,Avg. Price,873.94
2023-05-24,15,Avg. Price,674.19
2023-05-24,16,Avg. Price,808.42
2023-05-24,17,Avg. Price,506.64
2023-05-24,18,Avg. Price,862.94
2023-05-24,19,Avg. Price,872.36
2023-05-24,20,Avg. Price,849.94
2023-05-24,21,Avg. Price,844.2
2023-05-24,22,Avg. Price,208.52
2023-05-24,23,Avg. Price,326.84
2023-05-25,0,Avg. Price,218.47
2023-05-25,1,Avg. Price,138.71
2023-05-25,2,Avg. Price,45
2023-05-25,3,Avg. Price,42.86
2023-05-25,4,Avg. Price,43.55
2023-05-25,5,Avg. Price,38.03
2023-05-25,6,Avg. Price,40.27
2023-05-25,7,Avg. Price,44.06
2023-05-25,8,Avg. Price,42.62
2023-05-25,9,Avg. Price,43.03
2023-05-25,10,Avg. Price,83.47
2023-05-25,11,Avg. Price,357.29
2023-05-25,12,Avg. Price,790
2023-05-25,13,Avg. Price,590.05
2023-05-25,14,Avg. Price,803.54
2023-05-25,15,Avg. Price,711.78
2023-05-25,16,Avg. Price,272.36
2023-05-25,17,Avg. Price,282.24
2023-05-25,18,Avg. Price,477.94
2023-05-25,19,Avg. Price,574.62
2023-05-25,20,Avg. Price,511.61
2023-05-25,21,Avg. Price,643.75
2023-05-25,22,Avg. Price,226.84
2023-05-25,23,Avg. Price,87.53
2023-05-26,0,Avg. Price,86.98
2023-05-26,1,Avg. Price,64.87
2023-05-26,2,Avg. Price,59.22
2023-05-26,3,Avg. Price,112.05
2023-05-26,4,Avg. Price,261.51
2023-05-26,5,Avg. Price,700.22
2023-05-26,6,Avg. Price,699.6
2023-05-26,7,Avg. Price,458.33
2023-05-26,8,Avg. Price,64.29
2023-05-26,9,Avg. Price,66
2023-05-26,10,Avg. Price,69.95
2023-05-26,11,Avg. Price,69.79
2023-05-26,12,Avg. Price,61.23
2023-05-26,13,Avg. Price,64.64
2023-05-26,14,Avg. Price,120.55
2023-05-26,15,Avg. Price,427.8
2023-05-26,16,Avg. Price,359.68
2023-05-26,17,Avg. Price,156
2023-05-26,18,Avg. Price,628.31
2023-05-26,19,Avg. Price,781.1
2023-05-26,20,Avg. Price,788.27
2023-05-26,21,Avg. Price,281.77
2023-05-26,22,Avg. Price,51
2023-05-26,23,Avg. Price,43.09
2023-05-27,0,Avg. Price,31.18
2023-05-27,1,Avg. Price,42.45
2023-05-27,2,Avg. Price,43.7
2023-05-27,3,Avg. Price,43.65
2023-05-27,4,Avg. Price,44.05
2023-05-27,5,Avg. Price,44.23
2023-05-27,6,Avg. Price,47.96
2023-05-27,7,Avg. Price,51.96
2023-05-27,8,Avg. Price,56.47
2023-05-27,9,Avg. Price,53.7
2023-05-27,10,Avg. Price,52.88
2023-05-27,11,Avg. Price,50.28
2023-05-27,12,Avg. Price,43.44
2023-05-27,13,Avg. Price,43.7
2023-05-27,14,Avg. Price,44.74
2023-05-27,15,Avg. Price,91.9
2023-05-27,16,Avg. Price,54.63
2023-05-27,17,Avg. Price,44.83
2023-05-27,18,Avg. Price,124.18
2023-05-27,19,Avg. Price,100.97
2023-05-27,20,Avg. Price,82.45
2023-05-27,21,Avg. Price,53.57
2023-05-27,22,Avg. Price,100.48
2023-05-27,23,Avg. Price,48.95
2023-05-28,0,Avg. Price,47.86
2023-05-28,1,Avg. Price,44.28
2023-05-28,2,Avg. Price,43.46
2023-05-28,3,Avg. Price,42.46
2023-05-28,4,Avg. Price,43.8
2023-05-28,5,Avg. Price,41.73
2023-05-28,6,Avg. Price,33.43
2023-05-28,7,Avg. Price,34.95
2023-05-28,8,Avg. Price,37.58
2023-05-28,9,Avg. Price,41.38
2023-05-28,10,Avg. Price,43.93
2023-05-28,11,Avg. Price,46.99
2023-05-28,12,Avg. Price,62.73
2023-05-28,13,Avg. Price,344.92
2023-05-28,14,Avg. Price,346.72
2023-05-28,15,Avg. Price,178.48
2023-05-28,16,Avg. Price,507.7
2023-05-28,17,Avg. Price,492.81
2023-05-28,18,Avg. Price,324.61
2023-05-28,19,Avg. Price,85.23
2023-05-28,20,Avg. Price,47.95
2023-05-28,21,Avg. Price,47.1
2023-05-28,22,Avg. Price,39.22
2023-05-28,23,Avg. Price,28.12
2023-05-29,0,Avg. Price,29.66
2023-05-29,1,Avg. Price,38.48
2023-05-29,2,Avg. Price,41.16
2023-05-29,3,Avg. Price,41.5
2023-05-29,4,Avg. Price,44.26
2023-05-29,5,Avg. Price,45.55
2023-05-29,6,Avg. Price,53.41
2023-05-29,7,Avg. Price,51.81
2023-05-29,8,Avg. Price,52.84
2023-05-29,9,Avg. Price,145.34
2023-05-29,10,Avg. Price,108.67
2023-05-29,11,Avg. Price,125.17
2023-05-29,12,Avg. Price,247.08
2023-05-29,13,Avg. Price,200.88
2023-05-29,14,Avg. Price,501.16
2023-05-29,15,Avg. Price,63.45
2023-05-29,16,Avg. Price,49.54
2023-05-29,17,Avg. Price,79.06
2023-05-29,18,Avg. Price,77.26
2023-05-29,19,Avg. Price,74.3
2023-05-29,20,Avg. Price,44.43
2023-05-29,21,Avg. Price,35.2
2023-05-29,22,Avg. Price,26.4
2023-05-29,23,Avg. Price,18.66
2023-05-30,0,Avg. Price,21.42
2023-05-30,1,Avg. Price,24.26
2023-05-30,2,Avg. Price,25.84
2023-05-30,3,Avg. Price,19.91
2023-05-30,4,Avg. Price,27
2023-05-30,5,Avg. Price,27.66
2023-05-30,6,Avg. Price,29.77
2023-05-30,7,Avg. Price,34.87
2023-05-30,8,Avg. Price,39.84
2023-05-30,9,Avg. Price,41.07
2023-05-30,10,Avg. Price,44.5
2023-05-30,11,Avg. Price,45.55
2023-05-30,12,Avg. Price,48.46
2023-05-30,13,Avg. Price,61.45
2023-05-30,14,Avg. Price,62.3
2023-05-30,15,Avg. Price,68.43
2023-05-30,16,Avg. Price,87.16
2023-05-30,17,Avg. Price,51.31
2023-05-30,18,Avg. Price,142.4
2023-05-30,19,Avg. Price,143.65
2023-05-30,20,Avg. Price,66.97
2023-05-30,21,Avg. Price,43.54
2023-05-30,22,Avg. Price,36.74
2023-05-30,23,Avg. Price,27.91
2023-05-31,0,Avg. Price,27.24
2023-05-31,1,Avg. Price,29.35
2023-05-31,2,Avg. Price,29.32
2023-05-31,3,Avg. Price,29.32
2023-05-31,4,Avg. Price,38.97
2023-05-31,5,Avg. Price,41.87
2023-05-31,6,Avg. Price,41.61
2023-05-31,7,Avg. Price,42.16
2023-05-31,8,Avg. Price,43.23
2023-05-31,9,Avg. Price,51
2023-05-31,10,Avg. Price,45.36
2023-05-31,11,Avg. Price,42.54
2023-05-31,12,Avg. Price,42.59
2023-05-31,13,Avg. Price,222.11
2023-05-31,14,Avg. Price,190.31
2023-05-31,15,Avg. Price,372.89
2023-05-31,16,Avg. Price,289.86
2023-05-31,17,Avg. Price,597.63
2023-05-31,18,Avg. Price,188.54
2023-05-31,19,Avg. Price,104.75
2023-05-31,20,Avg. Price,53.52
2023-05-31,21,Avg. Price,49.71
2023-05-31,22,Avg. Price,55.85
2023-05-31,23,Avg. Price,44.06
2023-06-01,0,Avg. Price,42.68
2023-06-01,1,Avg. Price,40.34
2023-06-01,2,Avg. Price,27.96
2023-06-01,3,Avg. Price,25.01
2023-06-01,4,Avg. Price,29.15
2023-06-01,5,Avg. Price,33.91
2023-06-01,6,Avg. Price,42.62
2023-06-01,7,Avg. Price,55.42
2023-06-01,8,Avg. Price,77.81
2023-06-01,9,Avg. Price,64.83
2023-06-01,10,Avg. Price,47.24
2023-06-01,11,Avg. Price,42.58
2023-06-01,12,Avg. Price,41.35
2023-06-01,13,Avg. Price,40.89
2023-06-01,14,Avg. Price,35.07
2023-06-01,15,Avg. Price,35.15
2023-06-01,16,Avg. Price,40.26
2023-06-01,17,Avg. Price,39.32
2023-06-01,18,Avg. Price,41.39
2023-06-01,19,Avg. Price,46.19
2023-06-01,20,Avg. Price,45.55
2023-06-01,21,Avg. Price,42.1
2023-06-01,22,Avg. Price,41.81
2023-06-01,23,Avg. Price,30.08
2023-06-02,0,Avg. Price,29.37
2023-06-02,1,Avg. Price,28.82
2023-06-02,2,Avg. Price,29.07
2023-06-02,3,Avg. Price,35.24
2023-06-02,4,Avg. Price,40.11
2023-06-02,5,Avg. Price,46.48
2023-06-02,6,Avg. Price,49.08
2023-06-02,7,Avg. Price,49.69
2023-06-02,8,Avg. Price,48.75
2023-06-02,9,Avg. Price,47.53
2023-06-02,10,Avg. Price,49.66
2023-06-02,11,Avg. Price,64.68
2023-06-02,12,Avg. Price,744.41
2023-06-02,13,Avg. Price,899
2023-06-02,14,Avg. Price,807.46
2023-06-02,15,Avg. Price,857.07
2023-06-02,16,Avg. Price,849.72
2023-06-02,17,Avg. Price,740.81
2023-06-02,18,Avg. Price,899.69
2023-06-02,19,Avg. Price,828.4
2023-06-02,20,Avg. Price,263.2
2023-06-02,21,Avg. Price,207.28
2023-06-02,22,Avg. Price,360.16
2023-06-02,23,Avg. Price,231.38
2023-06-03,0,Avg. Price,47.77
2023-06-03,1,Avg. Price,51.19
2023-06-03,2,Avg. Price,50.92
2023-06-03,3,Avg. Price,48.68
2023-06-03,4,Avg. Price,47.47
2023-06-03,5,Avg. Price,47.64
2023-06-03,6,Avg. Price,48.97
2023-06-03,7,Avg. Price,331.88
2023-06-03,8,Avg. Price,70.01
2023-06-03,9,Avg. Price,59.27
2023-06-03,10,Avg. Price,49.24
2023-06-03,11,Avg. Price,193.97
2023-06-03,12,Avg. Price,585.81
2023-06-03,13,Avg. Price,674.26
2023-06-03,14,Avg. Price,733.11
2023-06-03,15,Avg. Price,838.94
2023-06-03,16,Avg. Price,879.75
2023-06-03,17,Avg. Price,888.68
2023-06-03,18,Avg. Price,896.79
2023-06-03,19,Avg. Price,872.9
2023-06-03,20,Avg. Price,766.51
2023-06-03,21,Avg. Price,814.51
2023-06-03,22,Avg. Price,769.63
2023-06-03,23,Avg. Price,261.35
2023-06-04,0,Avg. Price,82.07
2023-06-04,1,Avg. Price,53.35
2023-06-04,2,Avg. Price,49.42
2023-06-04,3,Avg. Price,47.96
2023-06-04,4,Avg. Price,46.51
2023-06-04,5,Avg. Price,43.09
2023-06-04,6,Avg. Price,31.01
2023-06-04,7,Avg. Price,28.59
2023-06-04,8,Avg. Price,29.08
2023-06-04,9,Avg. Price,34.31
2023-06-04,10,Avg. Price,40.68
2023-06-04,11,Avg. Price,43.47
2023-06-04,12,Avg. Price,48.89
2023-06-04,13,Avg. Price,78.32
2023-06-04,14,Avg. Price,203.09
2023-06-04,15,Avg. Price,81.25
2023-06-04,16,Avg. Price,65
2023-06-04,17,Avg. Price,59.22
2023-06-04,18,Avg. Price,52.1
2023-06-04,19,Avg. Price,63.84
2023-06-04,20,Avg. Price,54.27
2023-06-04,21,Avg. Price,46.4
2023-06-04,22,Avg. Price,43.55
2023-06-04,23,Avg. Price,41.34
2023-06-05,0,Avg. Price,39.73
2023-06-05,1,Avg. Price,40.97
2023-06-05,2,Avg. Price,41.45
2023-06-05,3,Avg. Price,47.34
2023-06-05,4,Avg. Price,70.54
2023-06-05,5,Avg. Price,392.48
2023-06-05,6,Avg. Price,44.75
2023-06-05,7,Avg. Price,43.39
2023-06-05,8,Avg. Price,46.64
2023-06-05,9,Avg. Price,309.48
2023-06-05,10,Avg. Price,879.12
2023-06-05,11,Avg. Price,884.61
2023-06-05,12,Avg. Price,896.22
2023-06-05,13,Avg. Price,891.1
2023-06-05,14,Avg. Price,885.9
2023-06-05,15,Avg. Price,895.9
2023-06-05,16,Avg. Price,865.01
2023-06-05,17,Avg. Price,859.34
2023-06-05,18,Avg. Price,847.15
2023-06-05,19,Avg. Price,861.57
2023-06-05,20,Avg. Price,332.07
2023-06-05,21,Avg. Price,48.03
2023-06-05,22,Avg. Price,36.52
2023-06-05,23,Avg. Price,32.83
2023-06-06,0,Avg. Price,17.84
2023-06-06,1,Avg. Price,7.86
2023-06-06,2,Avg. Price,0
2023-06-06,3,Avg. Price,1.29
2023-06-06,4,Avg. Price,13.97
2023-06-06,5,Avg. Price,26.59
2023-06-06,6,Avg. Price,29.63
2023-06-06,7,Avg. Price,49.72
2023-06-06,8,Avg. Price,230.88
2023-06-06,9,Avg. Price,408.99
2023-06-06,10,Avg. Price,366.77
2023-06-06,11,Avg. Price,456.47
2023-06-06,12,Avg. Price,764.61
2023-06-06,13,Avg. Price,586.61
2023-06-06,14,Avg. Price,736.76
2023-06-06,15,Avg. Price,821.49
2023-06-06,16,Avg. Price,825.8
2023-06-06,17,Avg. Price,847.16
2023-06-06,18,Avg. Price,873.8
2023-06-06,19,Avg. Price,903.63
2023-06-06,20,Avg. Price,851.43
2023-06-06,21,Avg. Price,732.76
2023-06-06,22,Avg. Price,279.86
2023-06-06,23,Avg. Price,61.53
2023-06-07,0,Avg. Price,50.87
2023-06-07,1,Avg. Price,45.43
2023-06-07,2,Avg. Price,44.98
2023-06-07,3,Avg. Price,45.71
2023-06-07,4,Avg. Price,45.69
2023-06-07,5,Avg. Price,45.43
2023-06-07,6,Avg. Price,44.05
2023-06-07,7,Avg. Price,52.3
2023-06-07,8,Avg. Price,75.57
2023-06-07,9,Avg. Price,605.26
2023-06-07,10,Avg. Price,821.19
2023-06-07,11,Avg. Price,868.8
2023-06-07,12,Avg. Price,902.95
2023-06-07,13,Avg. Price,972.14
2023-06-07,14,Avg. Price,999.99
2023-06-07,15,Avg. Price,999.99
2023-06-07,16,Avg. Price,999.99
2023-06-07,17,Avg. Price,999.99
2023-06-07,18,Avg. Price,999.99
2023-06-07,19,Avg. Price,999.99
2023-06-07,20,Avg. Price,999.99
2023-06-07,21,Avg. Price,867.72
2023-06-07,22,Avg. Price,602.58
2023-06-07,23,Avg. Price,92.71
2023-06-08,0,Avg. Price,59.75
2023-06-08,1,Avg. Price,65.5
2023-06-08,2,Avg. Price,59.84
2023-06-08,3,Avg. Price,59.13
2023-06-08,4,Avg. Price,200
2023-06-08,5,Avg. Price,200
2023-06-08,6,Avg. Price,58.86
2023-06-08,7,Avg. Price,59.2
2023-06-08,8,Avg. Price,59.34
2023-06-08,9,Avg. Price,58.59
2023-06-08,10,Avg. Price,57.04
2023-06-08,11,Avg. Price,62.4
2023-06-08,12,Avg. Price,159.96
2023-06-08,13,Avg. Price,706.39
2023-06-08,14,Avg. Price,822.22
2023-06-08,15,Avg. Price,822.74
2023-06-08,16,Avg. Price,867.43
2023-06-08,17,Avg. Price,803.62
2023-06-08,18,Avg. Price,798.57
2023-06-08,19,Avg. Price,843.96
2023-06-08,20,Avg. Price,809.72
2023-06-08,21,Avg. Price,382.99
2023-06-08,22,Avg. Price,51.75
2023-06-08,23,Avg. Price,42.1
2023-06-09,0,Avg. Price,32.76
2023-06-09,1,Avg. Price,27.23
2023-06-09,2,Avg. Price,27.13
2023-06-09,3,Avg. Price,20.94
2023-06-09,4,Avg. Price,26.89
2023-06-09,5,Avg. Price,37.86
2023-06-09,6,Avg. Price,54.19
2023-06-09,7,Avg. Price,267.62
2023-06-09,8,Avg. Price,511.11
2023-06-09,9,Avg. Price,228.44
2023-06-09,10,Avg. Price,788.69
2023-06-09,11,Avg. Price,311.41
